ORDER_ID,DATE,CUSTOMER_ID,PRODUCT_ID
5675,20181003,5344,9182180
5676,20190323,210,9184721
5677,20191223,1377,9183240
5678,20190623,826,GGOEAAAP081217
5679,20190516,4371,9183240
5680,20180528,2068,9182723
5681,20181016,41,GGOEGAAX0315
5682,20190611,3492,9182741
5683,20181116,3312,GGOEGAAC032114
5684,20191114,1394,GGOEAAWJ062550
5685,20190807,2572,GGOEGAAX0074
5686,20180709,3467,10 93185
5687,20190403,2931,GGOEGAAJ073417
5688,20180205,842,GGOEGAAJ057015
5689,20180707,334,GGOEAAFB035915
5690,20191025,3028,9180871
5691,20190507,5119,9180793
5692,20191205,2968,9182936
5693,20180727,736,10 52048
5694,20191008,171,GGOEGAAX0323
5695,20180912,2665,GGOEGAAB033817
5696,20180225,3003,GGOEAAAJ034513
5697,20180326,4351,GGOEAAAB081017
5698,20180427,3926,9182785
5699,20181222,1214,9183237
5700,20190911,704,GGOEAAWQ063049
5701,20180512,2065,GGOEAAAJ031917
5702,20180607,554,GGOEGAAX0335
5703,20190606,4348,9182788
5704,20180823,2535,GGOEAAEB030213
5705,20191229,5157,9182635
5706,20191010,3612,GGOEAAXN066330
5707,20191112,5457,9182401
5708,20190321,1464,9180752
5709,20180323,3960,9182961
5710,20190323,3908,GGOEGAAJ080615
5711,20190816,968,9182746
5712,20180821,4728,9180839
5713,20181212,2324,GGOEGAAR010716
5714,20181109,5191,GGOEAAAJ032413
5715,20191205,5203,GGOEAAFB035916
5716,20191212,2458,9182740
5717,20190807,5336,9182816
5718,20181229,1154,9182719
5719,20191225,1971,9182706
5720,20190813,3617,9182750
5721,20191216,2293,GGOEGAAX0313
5722,20190230,2083,9180777
5723,20190718,1577,9180905
5724,20180809,3972,GGOEAAAB081016
5725,20190407,1428,GGOEGAAX0098
5726,20190305,1531,GGOEAFKQ020499
5727,20191028,4992,9180748
5728,20181030,3805,9180755
5729,20191128,4696,9183231
5730,20180324,1881,9182751
5731,20190607,3646,9180812
5732,20190415,5409,GGOEAAXN066330
5733,20181210,503,9181571
5734,20190909,2795,9182744
5735,20180824,572,9183236
5736,20190616,1738,9182783
5737,20180615,4533,GGOEAAEB031217
5738,20190610,750,9183186
5739,20180520,5340,9184682
5740,20190720,1396,9181570
5741,20190806,2922,GGOEAHPB076113
5742,20191203,5306,GGOEAAAJ032414
5743,20190511,3914,10 52242
5744,20180623,1162,GGOEGAAX0328
5745,20191021,3207,GGOEAAEB028316
5746,20181022,1194,9180780
5747,20190722,2649,GGOEGAAX0098
5748,20181023,1509,9182763
5749,20181111,4537,GGOEGAAJ073014
5750,20191021,2426,GGOEAAAB081014
5751,20180302,5349,9184698
5752,20190423,2408,GGOEAAWH061549
5753,20181208,994,GGOEAAAJ031914
5754,20190825,3600,10 13097
5755,20190421,770,9182888
5756,20191207,285,9180777
5757,20190513,369,GGOEAAEB030216
5758,20190223,1200,10 52234
5759,20190726,98,9182981
5760,20190825,4754,9183210
5761,20181217,4902,9182183
5762,20181114,1616,9182526
5763,20190321,492,GGOEGAAL059015
5764,20190912,258,GGOEAAAB034914
5765,20180316,4125,9182699
5766,20191212,3014,GGOEAAAB034916
5767,20190415,2647,9183222
5768,20190619,2432,9184682
5769,20190528,5375,GGOEGAAB058917
5770,20191115,1855,GGOEGAAJ059115
5771,20190516,3588,GGOEAAAB034915
5772,20190820,999,9180806
5773,20190627,2181,GGOEAAEJ030914
5774,20190913,923,9182784
5775,20190216,1566,9181140
5776,20191016,5374,GGOEGAAL010614
5777,20190218,2217,9180850
5778,20190522,2421,GGOEGAAJ073413
5779,20190409,1911,9182843
5780,20191004,5062,GGOEGAAX0107
5781,20191022,2272,GGOEAHPB076113
5782,20191115,2520,GGOEAAAJ080815
5783,20191221,3073,GGOEAAAL081115
5784,20190205,2454,GGOEAAAQ032016
5785,20181130,3153,9180781
5786,20190329,2639,9184695
5787,20191203,3638,9182754
5788,20190429,218,GGOEAOCH014199
5789,20180522,5430,9183204
5790,20181209,1265,9180780
5791,20191009,1770,GGOEGAAX0293
5792,20190922,4784,GGOEAFKQ020499
5793,20190319,1697,9182995
5794,20190912,3039,9182951
5795,20191006,4007,9182559
5796,20191227,4356,9180816
5797,20190518,4083,9181109
5798,20190202,708,GGOEGAAJ080717
5799,20180705,2295,9181574
5800,20190409,2214,9182833
5801,20190819,2442,9180828
5802,20190228,5194,9180838
5803,20180328,413,GGOEAAEH035213
5804,20180407,4138,GGOEAAEB030213
5805,20190310,1387,9180829
5806,20191015,856,GGOEAAXC066429
5807,20180224,4010,GGOEGAAX0292
5808,20190925,605,9182748
5809,20190305,4870,9180791
5810,20190708,487,9182994
5811,20190623,166,9183203
5812,20181030,2086,GGOEGAAB010515
5813,20190427,4537,10 31023
5814,20190822,4715,9182798
5815,20191016,4234,10 52237
5816,20181122,3064,9183003
5817,20190908,167,GGOEAAEJ030913
5818,20190517,3822,9184645
5819,20190612,3360,9182699
5820,20190823,474,GGOEAAYC068724
5821,20191018,806,GGOEADHH082399
5822,20180211,670,GGOEGAAQ057217
5823,20190217,395,9180784
5824,20191206,1695,9183096
5825,20190930,4074,9180816
5826,20180612,3965,GGOEGAAQ010413
5827,20190430,4738,GGOEAAWH061554
5828,20191017,2908,GGOEAAAQ032013
5829,20190412,2811,9182509
5830,20190330,3312,GGOEGAAQ033916
5831,20190726,169,9181151
5832,20190509,4123,GGOEGAAB033817
5833,20180223,2774,GGOEAAAC080915
5834,20190228,3904,9183219
5835,20180404,5168,GGOEGAAX0294
5836,20190512,1220,9184627
5837,20190904,5219,GGOEAAAJ031914
5838,20180720,1887,GGOEAAQB036113
5839,20190519,914,9184708
5840,20190419,289,9180762
5841,20180823,1429,GGOEAAWJ062550
5842,20190321,3834,9180820
5843,20191004,2916,GGOEAAAH083313
5844,20190403,3978,9182588
5845,20191024,2206,9180775
5846,20190719,5449,9182782
5847,20190811,4763,9182859
5848,20180712,229,GGOEGAAJ032814
5849,20190426,456,9182174
5850,20180820,4577,9182854
5851,20191229,1742,GGOEGAAJ032715
5852,20190520,531,GGOEAAAJ031915
5853,20191108,3412,GGOEGAAJ059115
5854,20191010,3880,9182936
5855,20191005,667,9180780
5856,20180916,1921,GGOEGAAQ057215
5857,20180522,4536,GGOEAAAJ032415
5858,20191023,1444,GGOEAAEJ029315
5859,20191121,3267,GGOEGAAJ073413
5860,20190303,1522,9182599
5861,20191128,3874,GGOEGAAX0104
5862,20190914,3810,GGOEAAEJ035717
5863,20180603,4327,GGOEAAEJ035717
5864,20180424,823,GGOEAAAP081216
5865,20190902,1389,9183231
5866,20180507,5408,GGOEGAAJ032813
5867,20180423,1535,GGOEAOCH077899
5868,20181107,3366,9182174
5869,20190813,1299,9182921
5870,20180329,5021,9182946
5871,20190307,2660,9182750
5872,20190820,1185,9183091
5873,20180410,1638,9180833
5874,20190928,4254,10 52223
5875,20190727,4545,9184696
5876,20191105,3999,GGOEGAAX0213
5877,20190213,2517,GGOEAHPB080210
5878,20181103,2646,9181576
5879,20180322,229,GGOEGAAJ057013
5880,20191202,1509,GGOEGAAX0282
5881,20181116,3103,9180875
5882,20180726,1579,9184689
5883,20180825,5125,GGOEGAAC035017
5884,20191018,2009,GGOEAAAL081113
5885,20190211,522,9184651
5886,20180928,3610,GGOEAAWH061549
5887,20181215,611,9181152
5888,20191021,4369,9182732
5889,20191017,868,9180766
5890,20191126,5374,GGOEAAWN062648
5891,20190203,5098,9184639
5892,20191007,5441,9183192
5893,20180711,3190,GGOEAAWC062450
5894,20190508,3391,GGOEGAAJ073417
5895,20191223,2759,GGOEGAAQ010417
5896,20190324,3825,9180824
5897,20190310,2014,9180763
5898,20190403,3050,9182502
5899,20190418,1453,GGOEGAAJ057017
5900,20190813,1511,GGOEGAAB033813
5901,20180610,4987,GGOEGAAX0309
5902,20190809,1628,9181570
5903,20180209,933,GGOEAAEJ030916
5904,20181119,3381,9182702
5905,20190526,5289,9180836
5906,20190908,4832,GGOEAAAJ031915
5907,20190204,2995,9182951
5908,20191119,3604,9183179
5909,20190812,1863,9183238
5910,20190717,5400,9184639
5911,20191129,11,9182794
5912,20190621,4077,9182401
5913,20190926,164,9182967
5914,20190612,4026,10 52242
5915,20190813,5284,9181150
5916,20190421,3937,9182961
5917,20180508,3439,9182756
5918,20180904,3142,GGOEGAAQ057213
5919,20180208,4725,GGOEGAAJ032316
5920,20190622,2005,9182540
5921,20191018,2872,9182663
5922,20191125,4340,GGOEAAXJ066229
5923,20181220,528,GGOEGAAX0319
5924,20191126,141,9180876
5925,20180507,3453,GGOEAAEJ033417
5926,20180220,2707,9182561
5927,20191004,2813,GGOEAAWN062650
5928,20190213,3095,GGOEGAAJ073017
5929,20191022,969,GGOEGAAJ080613
5930,20180604,3700,GGOEGAAJ057015
5931,20190924,2126,9182755
5932,20190707,3304,10 55145
5933,20180611,1798,GGOEGAAQ010415
5934,20190426,4629,GGOEGAAJ057017
5935,20190925,1654,GGOEAHPB076113
5936,20190813,4376,GGOEGAAJ032616
5937,20190906,1463,GGOEGAAJ032713
5938,20190225,116,GGOEGAAJ032814
5939,20190329,4892,A12345
5940,20180514,1905,9182575
5941,20191029,3628,GGOEGAAL010615
5942,20181221,1351,GGOEGAAJ032715
5943,20190207,4607,GGOEAAEB031614
5944,20190216,1416,GGOEGAAX0279
5945,20180907,2183,9182593
5946,20190305,4595,GGOEAAXN066328
5947,20190207,5363,GGOEAAEB031615
5948,20190425,4851,GGOEAAAP081217
5949,20180602,4245,GGOEAAAP081217
5950,20190803,1781,GGOEGAAJ073417
5951,20190226,267,9180875
5952,20191223,1181,9182539
5953,20180404,2261,9184622
5954,20191017,3795,GGOEGAAH034013
5955,20181110,484,GGOEGAAX0320
5956,20190711,4271,GGOEAAAB034814
5957,20190909,2617,GGOEGAAJ057014
5958,20190812,5425,9182714
5959,20190202,998,9182793
5960,20180221,4475,GGOEAAAH083314
5961,20190424,5172,9183188
5962,20191128,2126,GGOEGAAJ032815
5963,20191208,4453,9184624
5964,20190614,398,10 14133
5965,20190717,385,9182707
5966,20191229,4611,9180762
5967,20191211,4685,GGOEAAQB036113
5968,20190221,5439,9183235
5969,20180906,1891,GGOEGAAH075917
5970,20181012,1337,GGOEGAAX0297
5971,20191113,4735,GGOEGAAQ010416
5972,20190323,2891,10 52232
5973,20190309,4628,9183186
5974,20180213,1862,9180791
5975,20180926,694,GGOEAAXN066328
5976,20181209,2309,GGOEGAAQ057218
5977,20180213,5011,10 52231
5978,20180208,900,9182581
5979,20180308,3505,GGOEGAAX0334
5980,20190408,795,10 15103
5981,20190604,4899,9184624
5982,20191020,3524,9182777
5983,20180206,430,GGOEGAAJ073013
5984,20181205,4109,10 52147
5985,20181026,3976,GGOEAAQB036114
5986,20191230,88,9184737
5987,20181106,2744,9182792
5988,20180602,3844,GGOEAAWC061649
5989,20180506,135,9183211
5990,20190414,1291,9180871
5991,20191119,3293,GGOEAAAH083317
5992,20180720,2938,9184627
5993,20190328,2370,9184618
5994,20190508,402,10 55418
5995,20190616,67,9182588
5996,20190802,2622,A12345
5997,20190515,4993,9183237
5998,20180828,3742,9182702
5999,20191103,1276,GGOEGAAJ080614
6000,20180520,2956,GGOEGAAB033813
6001,20190526,4702,9184678
6002,20190329,2920,GGOEAXXX0811
6003,20190216,3667,9184683
6004,20180609,2164,9181137
6005,20181123,4755,9184696
6006,20190203,1202,9180760
6007,20180411,1227,GGOEAAEJ029313
6008,20180224,2048,9182629
6009,20190330,1668,GGOEAAEJ035715
6010,20190418,1943,GGOEAAEB031217
6011,20190223,5141,9182587
6012,20181120,1064,GGOEGAAJ032316
6013,20190704,4019,9180838
6014,20190229,5244,9182776
6015,20191115,1518,10 14152
6016,20191128,3620,9182779
6017,20190617,4262,9180850
6018,20190519,4996,9182180
6019,20180319,3204,9182700
6020,20190204,2443,GGOEGAAJ073013
6021,20190317,4552,GGOEAAAJ031916
6022,20180626,5171,GGOEGAAX0320
6023,20190802,3143,GGOEGAAQ057218
6024,20181214,892,GGOEGAAX0283
6025,20190511,3719,9180793
6026,20190407,1393,9180834
6027,20190411,3419,9182816
6028,20180918,2542,9182726
6029,20191123,190,9180828
6030,20180411,1911,9183234
6031,20191219,170,GGOEAAWQ063053
6032,20181102,2977,GGOEGAAH075913
6033,20181006,3214,GGOEAAWJ062549
6034,20181006,4979,GGOEAAEJ035717
6035,20180406,2320,9182790
6036,20190623,2344,9183052
6037,20190727,1609,GGOEAAAQ032014
6038,20190408,2617,9182539
6039,20190924,5010,9182888
6040,20190525,4158,GGOEAAAJ032915
6041,20190715,1032,GGOEAAAB034816
6042,20190627,3163,10 14217
6043,20191016,3884,9183191
6044,20190617,1636,9181109
6045,20190322,1408,9182784
6046,20181105,2629,GGOEGAAC035014
6047,20190821,1555,9184624
6048,20190714,1127,GGOEGAAB058913
6049,20190911,2875,GGOEGAAL059015
6050,20180908,645,9182980
6051,20191227,3049,GGOEAAWJ062548
6052,20191121,1820,GGOEGAAC035015
6053,20190214,4251,GGOEGAAX0302
6054,20180307,4627,9180834
6055,20181009,4497,9182749
6056,20190324,554,GGOEGAAX0324
6057,20180223,358,9182716
6058,20190829,3596,GGOEGAAX0177
6059,20190616,3327,9182786
6060,20181011,1438,GGOEGAAJ073014
6061,20190217,2487,9181138
6062,20180414,619,GGOEADWQ015699
6063,20180627,483,9183074
6064,20180418,4379,GGOEGAAC075814
6065,20190815,1553,9183190
6066,20191115,4400,GGOEGAAJ059117
6067,20191209,472,9182739
6068,20180417,2537,GGOEGAAL010614
6069,20181204,2874,GGOEGAAJ032314
6070,20190505,2081,GGOEGAAC032114
6071,20180815,1303,GGOEGAAX0325
6072,20180911,5253,9183193
6073,20190928,4214,GGOEAAWC062449
6074,20190227,1072,GGOEAAAJ080815
6075,20190727,2012,9182629
6076,20181020,3649,GGOEGAAX0324
6077,20190405,3947,9182775
6078,20191217,2941,9183194
6079,20190327,3867,9183118
6080,20190911,4112,9180818
6081,20190727,273,10 14154
6082,20190926,4987,GGOEAFKQ020599
6083,20191017,912,9180756
6084,20191208,240,9182791
6085,20191124,5083,9182710
6086,20191014,1688,GGOEGAAX0325
6087,20190828,2533,GGOEGAAJ073416
6088,20191227,3144,9184697
6089,20190428,3265,GGOEAAFB035913
6090,20190512,2810,10 52232
6091,20180316,3242,9182838
6092,20191006,3898,9182686
6093,20190918,4124,9182903
6094,20180730,2769,9184676
6095,20180903,4166,9181663
6096,20190511,5221,GGOEGAAQ057218
6097,20181004,4338,9180782
6098,20180825,3682,GGOEAAEJ035717
6099,20190823,3544,9184618
6100,20180221,92,9182776
6101,20191202,1838,GGOEAAAQ032017
6102,20180504,712,9180750
6103,20180403,3106,9181138
6104,20191123,3104,GGOEGAAL059018
6105,20190703,4136,9181151
6106,20180422,3796,GGOEGAAH034015
6107,20191220,5009,9183064
6108,20190421,478,10 14157
6109,20191113,91,GGOEGAAJ032614
6110,20190802,918,GGOEGAAQ033913
6111,20190702,198,GGOEGAAX0145
6112,20191221,3144,GGOEAAWC061649
6113,20181216,1629,9183226
6114,20190304,2153,GGOEGAAX0309
6115,20190411,2770,9180819
6116,20191228,3105,9182741
6117,20190310,3833,9182714
6118,20191206,1377,GGOEGAAR010715
6119,20190806,3970,GGOEGAAX0329
6120,20190409,3982,9183230
6121,20191028,2557,GGOEAAWC061650
6122,20190708,626,GGOEAAEB031613
6123,20190629,2836,9184620
6124,20191207,2846,9184708
6125,20191009,116,GGOEGAAX0326
6126,20180504,2903,9182981
6127,20190402,2529,GGOEAAAL081117
6128,20190622,5014,9182750
6129,20191202,2262,GGOEAAQB036116
6130,20190517,4749,9182736
6131,20190511,3145,GGOEGAAJ059115
6132,20180605,4637,GGOEAAEB030216
6133,20190202,3416,GGOEGAAC035015
6134,20190210,2182,GGOEGAAX0307
6135,20181210,5354,GGOEGAAJ080713
6136,20191114,618,9182999
6137,20190206,2854,GGOEGAAB058915
6138,20180319,4765,GGOEGAAJ080716
6139,20190519,1100,GGOEAAWH061550
6140,20181113,4402,9180764
6141,20191112,1250,9182794
6142,20180317,5187,9180748
6143,20190524,4332,9180865
6144,20190813,4854,9180764
6145,20191222,374,GGOEGAAX0334
6146,20180418,5203,9181152
6147,20190215,459,9180829
6148,20190821,2187,9184626
6149,20190617,1286,GGOEAAAP081216
6150,20190902,1608,9182857
6151,20191203,5060,GGOEAAWC061654
6152,20190302,5334,9183040
6153,20190403,4616,GGOEAAQB036113
6154,20190815,3372,GGOEAAAQ032017
6155,20191229,2776,9180874
6156,20191006,4166,GGOEAAQB036116
6157,20191005,292,GGOEAAWC062449
6158,20190416,645,9182663
6159,20190429,2351,9181570
6160,20181012,2891,9184689
6161,20180730,2731,9183224
6162,20180616,4146,GGOEAAAP081215
6163,20190502,2680,GGOEGAAJ073016
6164,20180630,4345,9183205
6165,20191222,2407,GGOEGAAB058914
6166,20181230,559,GGOEGAAQ057217
6167,20190730,4550,9182658
6168,20190427,245,10 52238
6169,20181113,2950,GGOEGAAJ032816
6170,20180426,1440,9183211
6171,20181223,2203,GGOEGAAQ057217
6172,20180928,3657,GGOEAAQB036117
6173,20190419,2640,GGOEAOCB077499
6174,20190802,515,GGOEADHH082399
6175,20191002,5169,9184734
6176,20190528,759,9180851
6177,20190319,1316,9182853
6178,20190522,124,9182854
6179,20180830,676,9182744
6180,20190906,5363,9182593
6181,20180410,267,GGOEAAAJ034515
6182,20190610,826,9183000
6183,20190405,3708,9180769
6184,20190512,3323,9182561
6185,20191121,5046,9184696
6186,20191225,574,GGOEGAAX0081
6187,20180623,5417,GGOEGAAX0280
6188,20180517,3537,GGOEGAAQ057215
6189,20190411,4469,GGOEAAYC068726
6190,20191104,4586,9182778
6191,20181006,4218,9182893
6192,20180617,2600,10 13097
6193,20180528,1798,GGOEGAAC075815
6194,20180515,500,9183058
6195,20181213,627,GGOEAAAL081113
6196,20181217,4546,9182800
6197,20180206,1324,9180754
6198,20190517,2282,GGOEAHPJ004415
6199,20190203,3375,GGOEGAAQ033914
6200,20181015,5228,GGOEGAAC075713
6201,20190822,280,9183187
6202,20191030,4493,GGOEAAEJ030916
6203,20190220,4353,9182772
6204,20191204,2747,GGOEGAAB033817
6205,20191221,88,9180770
6206,20190813,4251,GGOEAAAB034817
6207,20190205,3080,9182713
6208,20190307,2972,9181142
6209,20190306,1457,GGOEGAAB033813
6210,20190222,393,9182179
6211,20191107,763,9182999
6212,20180405,2200,GGOEGAAJ059115
6213,20180306,5047,9182776
6214,20190426,1556,9182786
6215,20191204,2038,9182765
6216,20190509,3505,9182456
6217,20180220,1219,9182800
6218,20190414,4844,9180828
6219,20180423,471,9183203
6220,20190519,2869,GGOEGAAX0278
6221,20181222,842,9182999
6222,20181217,4779,GGOEGAAJ057018
6223,20190909,4064,GGOEAAAQ032016
6224,20190217,2492,GGOEGAAX0332
6225,20190909,1147,9182495
6226,20190920,3358,GGOEGAAC035015
6227,20190920,2492,10 52250
6228,20190629,2174,GGOEGAAQ033918
6229,20190328,2297,GGOEGAAX0304
6230,20180703,362,9182553
6231,20190704,284,9182709
6232,20180303,370,9182748
6233,20191213,5400,GGOEGAAC035015
6234,20181107,4665,9182569
6235,20180926,4082,9182611
6236,20191012,4068,GGOEGAAJ032713
6237,20190322,2756,GGOEAAAB081014
6238,20191004,4010,GGOEGAAX0301
6239,20180221,3937,9180817
6240,20181022,4834,9182800
6241,20190206,4925,GGOEAAEC029415
6242,20190626,4625,9180788
6243,20190423,4067,GGOEAXXX0808
6244,20180730,1878,GGOEAAAB081013
6245,20190709,280,9180815
6246,20191211,4388,GGOEAAQB036117
6247,20190802,4863,GGOEAAAJ034514
6248,20190719,5045,9182716
6249,20191217,726,GGOEAAEH035217
6250,20180407,315,9182750
6251,20190223,1191,GGOEAAEB031217
6252,20181124,791,GGOEGAAB033817
6253,20180328,3948,GGOEAAXJ066230
6254,20180809,1193,GGOEAAWN062648
6255,20190813,1535,GGOEAAXJ066230
6256,20190923,3240,GGOEAAAH083313
6257,20190230,4598,GGOEAAXN066329
6258,20191121,5170,GGOEGAAC032115
6259,20181006,1356,GGOEAAEB028314
6260,20191216,5274,9182575
6261,20190617,336,GGOEAAEJ028216
6262,20191109,4541,9183187
6263,20190326,2309,9182848
6264,20180415,5141,GGOEAAEH035213
6265,20190713,822,GGOEGAAX0106
6266,20190702,1055,9180760
6267,20180828,5254,GGOEGAAJ073413
6268,20190326,1812,9180778
6269,20180507,3539,GGOEGAAR010717
6270,20191213,463,GGOEGAAH075913
6271,20191118,3595,9182998
6272,20190903,2975,9183190
6273,20190222,1054,9184625
6274,20191028,4725,9183193
6275,20180625,3902,9182798
6276,20190818,1505,GGOEAAAC080917
6277,20180617,2279,10 52213
6278,20190915,3340,9182774
6279,20190315,3138,9183205
6280,20180407,2645,9183232
6281,20190622,3895,9183118
6282,20191126,1640,9180755
6283,20181107,7,9182172
6284,20190711,891,GGOEAAAJ032915
6285,20190823,1186,9182759
6286,20181124,779,9183238
6287,20190429,4262,GGOEAAAC080917
6288,20190913,554,GGOEGAAR010715
6289,20181217,5063,9183195
6290,20180723,3772,9182739
6291,20190912,3483,GGOEGAAX0290
6292,20191206,4720,GGOEAXXX0810
6293,20190811,5267,9182761
6294,20190613,1844,GGOEAAQB036113
6295,20180211,1009,GGOEAAWT061753
6296,20180215,2581,GGOEAAAB081015
6297,20180519,3391,9184707
6298,20181112,3472,GGOEGAAQ010416
6299,20190809,5419,9182853
6300,20190314,4539,9180866
6301,20190226,5431,GGOEGAAX0330
6302,20191217,2350,GGOEGAAB058915
6303,20191107,1030,9182605
6304,20191117,4356,GGOEGAAB010515
6305,20180728,3887,9182653
6306,20190302,865,9181138
6307,20180808,1648,9182561
6308,20190712,4931,9183235
6309,20180228,2460,GGOEGAAC032113
6310,20180325,4413,GGOEGAAX0333
6311,20190805,2461,9183188
6312,20190613,753,GGOEGAAJ032317
6313,20181030,4053,GGOEGAAJ032713
6314,20190321,5155,GGOEGAAX0317
6315,20190805,1976,9182995
6316,20181208,4938,GGOEGAAJ032817
6317,20191023,4432,GGOEAAEH035216
6318,20190929,4972,GGOEAAYJ068826
6319,20180212,736,GGOEGAAQ057214
6320,20191102,1097,10 52234
6321,20190207,163,9183185
6322,20191226,4394,9182180
6323,20190717,676,GGOEGAAX0309
6324,20190608,1909,9181109
6325,20190910,4963,GGOEAFKQ020499
6326,20191018,390,9184709
6327,20190427,4376,9184721
6328,20190223,600,GGOEGAAC035016
6329,20190414,2430,9180803
6330,20181217,3388,9182611
6331,20190521,5372,9182740
6332,20190215,4508,GGOEGAAC032116
6333,20190607,121,9184680
6334,20190819,1020,9182888
6335,20190823,1932,9180777
6336,20191205,1915,9183152
6337,20190326,230,GGOEAAEB030216
6338,20190416,1449,A12345
6339,20180712,4362,9182569
6340,20181222,4713,GGOEGAAL010616
6341,20181128,4968,GGOEGAAR010713
6342,20190522,1838,GGOEGAAX0286
6343,20190417,3796,GGOEGAAJ032613
6344,20190728,1837,9182653
6345,20190806,69,GGOEGAAL059013
6346,20190808,1471,9180834
6347,20181230,4997,GGOEGAAX0300
6348,20191011,2009,GGOEGAAJ032616
6349,20180711,4744,9183101
6350,20181230,4027,9183179
6351,20190709,68,GGOEAAAJ031915
6352,20180703,1544,9183234
6353,20190317,3747,GGOEAHPJ004314
6354,20181117,1198,GGOEGAAJ080617
6355,20190409,4070,9180842
6356,20190808,5053,GGOEAAEH035216
6357,20180709,927,10 51122
6358,20190309,3591,9180814
6359,20190217,4600,9181152
6360,20180211,1824,GGOEGAAC075813
6361,20191225,3006,9183193
6362,20190226,862,GGOEAAWH061548
6363,20191224,3699,9180817
6364,20190714,2984,GGOEGAAX0205
6365,20190921,2545,9180765
6366,20181002,938,GGOEGAAX0326
6367,20190610,1816,9183223
6368,20180418,726,GGOEAAWQ063053
6369,20190719,2805,GGOEGAAJ073016
6370,20181010,2599,9180812
6371,20190827,1920,GGOEGAAJ057018
6372,20181013,3657,9181148
6373,20190920,153,10 55145
6374,20191009,4829,GGOEGAAJ073415
6375,20180507,1945,GGOEADWQ015699
6376,20191117,1486,GGOEGAAQ010415
6377,20180511,4807,9184651
6378,20190313,342,GGOEGAAX0287
6379,20191023,3228,9182797
6380,20181223,2665,9182599
6381,20191222,4874,9182739
6382,20190906,15,GGOEAOCH077899
6383,20190921,2138,GGOEGAAC035016
6384,20190616,1770,9183204
6385,20180612,4183,GGOEGAAJ032613
6386,20190523,3860,GGOEAAWQ063053
6387,20190526,2847,10 14159
6388,20190208,4998,9182788
6389,20180916,1554,9184710
6390,20180506,2097,GGOEAHPJ004213
6391,20180826,1784,GGOEGAAQ010417
6392,20180310,2112,GGOEAAAC080913
6393,20181109,5032,9181149
6394,20180707,67,9182762
6395,20191126,3609,9180841
6396,20191128,4139,10 15103
6397,20190226,4913,GGOEAAAJ034515
6398,20191102,2411,9182788
6399,20191014,3263,GGOEGAAX0329
6400,20190827,1834,GGOEGAAH034013
6401,20191028,1030,GGOEAAWN062649
6402,20190914,1766,9180829
6403,20180627,127,9182997
6404,20190619,4974,GGOEADHH073999
6405,20190621,4927,GGOEAAAP081213
6406,20190527,177,9180765
6407,20190526,1762,9183235
6408,20180521,1254,GGOEAAEB030214
6409,20190820,343,GGOEGAAB033814
6410,20191026,2311,9182777
6411,20180317,2787,9181574
6412,20190714,3509,9180840
6413,20191011,3999,GGOEAHPB076114
6414,20190705,3883,9180786
6415,20180227,1863,GGOEGAAQ033915
6416,20190730,3023,9180860
6417,20180822,451,10 14154
6418,20181229,5448,9180811
6419,20190503,752,10 52246
6420,20190807,1549,9180874
6421,20180509,388,9180870
6422,20180203,5321,GGOEAAFB035913
6423,20180318,1736,GGOEAAEJ035714
6424,20180713,1347,GGOEACCQ017299
6425,20190906,112,GGOEAHPB076113
6426,20180730,719,9183040
6427,20191030,4747,GGOEAAAB034816
6428,20190802,4863,9184732
6429,20190504,3071,GGOEAAWQ063053
6430,20191119,2065,10 52232
6431,20191121,1760,GGOEAAEJ029317
6432,20190329,3839,GGOEGAAH034016
6433,20190721,524,GGOEAAAJ080814
6434,20191020,1793,GGOEGAAX0299
6435,20181212,585,9183230
6436,20191023,3797,9182547
6437,20190215,747,GGOEAAEB031217
6438,20180628,3572,10 14154
6439,20180929,2971,10 93186
6440,20191020,1033,GGOEGAAB033817
6441,20191214,3745,9184689
6442,20191112,4468,GGOEGAAX0300
6443,20181207,602,9180753
6444,20181206,2243,9180815
6445,20181119,202,9182793
6446,20181214,1125,9182702
6447,20190902,293,9180824
6448,20191207,1993,9182778
6449,20181103,1377,9183197
6450,20190715,822,GGOEAAEH035216
6451,20190809,4838,GGOEAAAJ080816
6452,20190322,3859,GGOEAAXJ066255
6453,20181128,4873,GGOEGAAQ010413
6454,20190912,3353,9180834
6455,20181005,4199,9184625
6456,20190313,4683,9180816
6457,20190814,2519,9184675
6458,20190315,1796,9183229
6459,20190910,1835,GGOEAXXX0812
6460,20190323,2322,GGOEGAAB033813
6461,20190502,2396,GGOEAAXC066429
6462,20190817,143,9183232
6463,20190927,212,9182668
6464,20180218,388,GGOEGAAJ073413
6465,20180328,3917,9180836
6466,20190216,5412,GGOEGAAX0228
6467,20190224,3773,GGOEAAAC080913
6468,20190604,1898,9182599
6469,20180802,4003,GGOEGAAR010714
6470,20180319,3085,GGOEGAAJ057018
6471,20190918,2733,10 93185
6472,20190914,3701,9182569
6473,20180210,3181,GGOEGAAX0312
6474,20180728,2123,GGOEGAAX0288
6475,20190411,2840,9183191
6476,20180920,3183,GGOEAAXN066330
6477,20190325,5239,9180792
6478,20190208,711,10 52147
6479,20191212,694,GGOEGAAH075916
6480,20190910,2642,9180844
6481,20190304,4399,9180842
6482,20190707,920,9182979
6483,20180915,4657,9182713
6484,20190930,4883,GGOEAAAB034917
